"gene","logFC_6h","FDR_6h","logFC_12h","FDR_12h","logFC_24h","FDR_24h","n_up_fdr05","n_down_fdr05","mean_logFC"
"Irak1",0.0160695654604588,0.991232319458563,-0.0497283345136976,0.999984452942187,0.0325725728532387,0.999883655288253,0,0,-0.000362065400000056
"Nolc1",0.220241910636396,0.816063305057262,-0.169014599951532,0.999984452942187,-0.0527499628473755,0.999883655288253,0,0,-0.000507550720837043
"Slc25a29",-0.34788834594765,0.817729978256506,0.244128588729639,0.999984452942187,0.101870737715715,0.999883655288253,0,0,-0.000629673167431899
"Sf3b3",-0.0644934578620022,0.937846211759823,-0.0195274847619178,0.999984452942187,0.0819653382776044,0.999883655288253,0,0,-0.000685201448771859
"Gm15446",-0.240141632274683,0.87909854960854,-0.905177934246123,0.999984452942187,1.14313239695366,0.999883655288253,0,0,-0.000729056522383568
"Cmtr2",0.425504109506836,0.81927677018478,-0.276879359696848,0.999984452942187,-0.151347820281127,0.999883655288253,0,0,-0.00090769015704654
"Ppp1r3b",0.402120863906128,0.829296537644009,-0.272344050307789,0.999984452942187,-0.132640678979893,0.999883655288253,0,0,-0.00095462179385127
"Dnajc10",-0.137216315426221,0.84230767438365,0.207384294918643,0.999984452942187,-0.0730500273657464,0.999883655288253,0,0,-0.000960682624441489
"Eri2",-0.260772365538637,0.890727115927409,0.103516885086882,0.999984452942187,0.153921536570204,0.999883655288253,0,0,-0.00111131462718387
"Nvl",1.1612035082788,0.432174546395942,-0.559330375719457,0.999984452942187,-0.605353164583442,0.999883655288253,0,0,-0.00116001067469999
"Qsox2",0.537213404251033,0.752858109653165,-0.412744746157645,0.999984452942187,-0.128133375656842,0.999883655288253,0,0,-0.00122157252115118
"Mtus1",0.77300296983779,0.677474091404035,-0.231191690992269,0.999984452942187,-0.545614106073289,0.999883655288253,0,0,-0.00126760907592279
"Tgif2",0.39820403922213,0.762980136065866,-0.183625123778173,0.999984452942187,-0.218399712869317,0.999883655288253,0,0,-0.00127359914178671
"Gm20900",0.347258908924484,0.823899905505869,-0.726831446964763,0.999984452942187,0.375695735375613,0.999883655288253,0,0,-0.00129226755488865
"Brf2",0.282582492926887,0.860724744849926,-0.283332721682622,0.999984452942187,-0.00367939350510404,0.999883655288253,0,0,-0.00147654075361303
"Lars",0.715513840429656,0.640731945946942,-0.248406207051453,0.999984452942187,-0.471639943602814,0.999883655288253,0,0,-0.00151077007487022
"RP23-444I6.3",0.0506096693095194,0.986129374209753,-0.177256973737424,0.999984452942187,0.121905273010766,0.999883655288253,0,0,-0.00158067713904612
"Serp1",-0.228117885104763,0.855013074974565,0.162726011536815,0.999984452942187,0.0599133519872366,0.999883655288253,0,0,-0.00182617386023705
"Serbp1",0.157365266977921,0.740822540652481,-0.00836150001125624,0.999984452942187,-0.154617926711438,0.999883655288253,0,0,-0.00187138658159114
"Ppp1r13l",0.773467405727442,0.606929089765794,-0.386648922488622,0.999984452942187,-0.392557899355893,0.999883655288253,0,0,-0.00191313870569113
"Gfm1",-0.0683826674349035,0.967223217799318,-0.294726106419435,0.999984452942187,0.35726238954286,0.999883655288253,0,0,-0.00194879477049289
"Gdi2",0.199853093030389,0.721620458337583,0.0363432623499635,0.999984452942187,-0.242247893538916,0.999883655288253,0,0,-0.00201717938618777
"Atp5b",0.113951350427202,0.797775487692228,0.0651687728788293,0.999984452942187,-0.185236625995994,0.999883655288253,0,0,-0.00203883422998767
"Klhl18",0.398143665726725,0.832030960407482,-0.0573933948744809,0.999984452942187,-0.346962362687244,0.999883655288253,0,0,-0.00207069727833339
"Zxdb",0.251991440897722,0.911692397817742,-0.578036511969541,0.999984452942187,0.319805897598913,0.999883655288253,0,0,-0.00207972449096886
"Csad",-0.254742904816186,0.823240152556555,0.203145374215991,0.999984452942187,0.045313339066622,0.999883655288253,0,0,-0.00209473051119099
"Rpl19-ps12",-1.57775688914539,0.258703933497348,1.30555777316909,0.999984452942187,0.265912972201113,0.999883655288253,0,0,-0.00209538125839578
"Rundc3a",0.156709194889213,0.938772022954297,0.0176932055763093,0.999984452942187,-0.180729197869279,0.999883655288253,0,0,-0.00210893246791903
"Cd320",-0.614191321565216,0.745334430187302,0.198548535548605,0.999984452942187,0.409152713455713,0.999883655288253,0,0,-0.00216335752029928
"Tmem248",-0.239778115960214,0.703279999121565,0.256166247850103,0.999984452942187,-0.0229286555868473,0.999883655288253,0,0,-0.00218017456565267
"Cradd",0.133632986168698,0.943349772181067,-0.574956360760034,0.999984452942187,0.434450776166788,0.999883655288253,0,0,-0.00229086614151589
"Trim67",0.751684411263699,0.596528111515943,-0.83583294663417,0.999984452942187,0.0771757068815138,0.999883655288253,0,0,-0.00232427616298551
"Tk1",1.10554771482881,0.522613651960869,-1.36450595593478,0.999984452942187,0.251348383531285,0.999883655288253,0,0,-0.00253661919156352
"Gns",0.249660223617358,0.672024535552497,0.0351838440362169,0.999984452942187,-0.292576113155118,0.999883655288253,0,0,-0.00257734850051428
"Lamp1",0.442956778111169,0.221304539312606,-0.0296264551436813,0.999984452942187,-0.421136678782393,0.999883655288253,0,0,-0.00260211860496836
"Arhgdig",1.58583289830814,0.278320030782277,-0.99174037017159,0.999984452942187,-0.602430590755491,0.999883655288253,0,0,-0.00277935420631429
"B3glct",0.044722964087625,0.971248381450301,0.0201365974397225,0.999984452942187,-0.0732074849740334,0.999883655288253,0,0,-0.0027826411488953
"Mvd",0.0658413862409102,0.971248381450301,-0.0932363152373563,0.999984452942187,0.018915967139697,0.999883655288253,0,0,-0.00282632061891637
"Slc48a1",-0.288733436040537,0.599607370774483,0.330899484178048,0.999984452942187,-0.050720263128917,0.999883655288253,0,0,-0.0028514049971351
"Gm11191",-1.08058462914583,0.436875967120477,1.66428634187113,0.999984452942187,-0.592529298884026,0.999883655288253,0,0,-0.00294252871957434
"Ctsz",-0.722266849806899,0.462951928196383,0.65121105663766,0.999984452942187,0.0616019374504484,0.999883655288253,0,0,-0.00315128523959688
"Eif3f",0.367778558842892,0.422075565312721,-0.079632222734972,0.999984452942187,-0.298024749682817,0.999883655288253,0,0,-0.00329280452496553
"A930005H10Rik",0.426427063648168,0.785122712064362,-0.500107994503803,0.999984452942187,0.0631064431582162,0.999883655288253,0,0,-0.00352482923247297
"Rtn4r",-0.905223842121844,0.502885056399606,0.244411152831883,0.999984452942187,0.650055348997542,0.999883655288253,0,0,-0.00358578009747331
"Arhgap11a",0.516730668555851,0.792601973707346,-0.485127972901373,0.999984452942187,-0.0423936856347531,0.999883655288253,0,0,-0.00359699666009157
"Gm20748",-0.711659464439659,0.546719993232371,0.389512997825853,0.999984452942187,0.310963548422902,0.999883655288253,0,0,-0.003727639396968
"Xpo5",0.422284829029287,0.788593455573204,-0.0440614028282487,0.999984452942187,-0.389475939638268,0.999883655288253,0,0,-0.00375083781240976
"Tmem203",0.276669087346812,0.875292824125961,-0.148680900537433,0.999984452942187,-0.139394800439026,0.999883655288253,0,0,-0.00380220454321571
"Map2k3",0.168081909279556,0.821601760925563,-0.131875168512546,0.999984452942187,-0.0479114619278409,0.999883655288253,0,0,-0.00390157372027714
"Fbxo6",-0.41267168906387,0.716677161783321,0.306263545825558,0.999984452942187,0.0945894296642935,0.999883655288253,0,0,-0.00393957119133918
"Chordc1",0.15449148071905,0.81504483404106,-0.0856255215603818,0.999984452942187,-0.0807624257207307,0.999883655288253,0,0,-0.00396548885402096
"Mbnl2",0.350019783601415,0.431689962647613,-0.204430133371771,0.999984452942187,-0.157613405216035,0.999883655288253,0,0,-0.00400791832879695
"Glrx5",0.307912696667198,0.677474091404035,-0.329722704811089,0.999984452942187,0.00978032688382235,0.999883655288253,0,0,-0.00400989375335629
"Epc1",0.271688450947547,0.888090902906456,-0.131462969169259,0.999984452942187,-0.152556243724979,0.999883655288253,0,0,-0.00411025398223019
"Gm28730",1.13988712960056,0.218038166156836,-0.310377311083186,0.999984452942187,-0.841899715709729,0.999883655288253,0,0,-0.00412996573078598
"Kdelr1",0.358909796469347,0.482889274134748,-0.162711700513658,0.999984452942187,-0.208609383321029,0.999883655288253,0,0,-0.00413709578844657
"Fcgr2b",-1.72523290651473,0.248361716968728,0.669407291445734,0.999984452942187,1.04301903453979,0.999883655288253,0,0,-0.00426886017640271
"Cdk13",-0.0437780130090646,0.9683625815948,0.164618712015054,0.999984452942187,-0.134158510607985,0.999883655288253,0,0,-0.00443927053399869
"Rpl36-ps3",0.874668920876866,0.513324245381358,-0.881302179982059,0.999984452942187,-0.00778152872933502,0.999883655288253,0,0,-0.00480492927817611
"Bcr",0.148634298587116,0.880883440825065,0.175374089384285,0.999984452942187,-0.338598126520463,0.999883655288253,0,0,-0.00486324618302062
"Parva",0.15081729484764,0.866610844469873,-0.209234895461315,0.999984452942187,0.0437487711375173,0.999883655288253,0,0,-0.00488960982538611
"Ldlr",0.205875225374948,0.795365154808113,-0.292929244785435,0.999984452942187,0.0718418650564798,0.999883655288253,0,0,-0.0050707181180026
"Celf5",0.761494593414043,0.621249670168098,-0.803402049628798,0.999984452942187,0.0266545073048718,0.999883655288253,0,0,-0.00508431630329442
"Inpp5d",0.332651106557143,0.869089872784171,-0.139275729133116,0.999984452942187,-0.208692993921272,0.999883655288253,0,0,-0.00510587216574835
"Otud7b",0.69929304512635,0.37895625601991,-0.340461891654956,0.999984452942187,-0.37450160659546,0.999883655288253,0,0,-0.00522348437468878
"Sltm",0.250651782173737,0.676035983643315,-0.247162879518592,0.999984452942187,-0.0192937488642935,0.999883655288253,0,0,-0.00526828206971608
"Nek4",0.372740590787652,0.852014299573428,0.456852406951393,0.999984452942187,-0.845592493390023,0.999883655288253,0,0,-0.00533316521699264
"Rbm15b",0.268622301052674,0.909055061724704,-0.0996498320748564,0.999984452942187,-0.185315847079863,0.999883655288253,0,0,-0.00544779270068174
"Hp1bp3",0.0875771060217296,0.902908708849287,-0.00477814711380908,0.999984452942187,-0.0991452410414304,0.999883655288253,0,0,-0.00544876071116995
"Acsl6",-1.01477259779176,0.443229243685332,0.730239353391549,0.999984452942187,0.267942498095797,0.999883655288253,0,0,-0.00553024876813783
"Tesc",-0.0269149089985246,0.990550035942156,0.358465195272554,0.999984452942187,-0.348160175059653,0.999883655288253,0,0,-0.00553662959520758
"Kcp",-0.368417320385971,0.826715294341322,0.90448312813002,0.999984452942187,-0.553004043308915,0.999883655288253,0,0,-0.00564607852162198
"Plin2",0.337187666333537,0.553377966674812,0.0703625378616453,0.999984452942187,-0.424967193466106,0.999883655288253,0,0,-0.00580566309030791
"1600014C10Rik",-0.255837320476113,0.894552109612987,0.297912235915161,0.999984452942187,-0.0597826218113475,0.999883655288253,0,0,-0.00590256879076649
"Srp14",0.286157863785326,0.617351084576259,-0.150753145342582,0.999984452942187,-0.153224695678652,0.999883655288253,0,0,-0.00593999241196948
"Smim7",0.0130346076656718,0.993410588748666,-0.0942363373976391,0.999984452942187,0.0628909054120905,0.999883655288253,0,0,-0.00610360810662562
"Pik3c2a",0.557933535587708,0.519063426316237,-0.465841104628837,0.999984452942187,-0.111243907413217,0.999883655288253,0,0,-0.00638382548478204
"Tecpr1",0.397580877120893,0.804636546116539,0.199580481368299,0.999984452942187,-0.616431002892277,0.999883655288253,0,0,-0.00642321480102822
"Hist1h4i",-0.101980925568077,0.960883809692289,0.118186134673816,0.999984452942187,-0.0354912366104694,0.999883655288253,0,0,-0.00642867583491028
"Tmf1",0.357717068920311,0.710367730798511,-0.472669915618623,0.999984452942187,0.0954702328854493,0.999883655288253,0,0,-0.00649420460428759
"Sumf1",0.698853384117401,0.436829367411789,-0.448025196512288,0.999984452942187,-0.270423667727754,0.999883655288253,0,0,-0.006531826707547
"Rpl28-ps1",-0.173227968033403,0.921569483952337,-0.193734122352758,0.999984452942187,0.347130818722968,0.999883655288253,0,0,-0.00661042388773122
"Lipa",-0.597431560989361,0.448463800425703,0.500577066584095,0.999984452942187,0.0769716729479963,0.999883655288253,0,0,-0.00662760715242339
"Asxl1",0.426332425483091,0.778021830947429,-0.345068979160878,0.999984452942187,-0.101213989304963,0.999883655288253,0,0,-0.00665018099424985
"Mta1",-0.0139813828942303,0.992783645221974,-0.0646651458006193,0.999984452942187,0.0584349110387885,0.999883655288253,0,0,-0.00673720588535372
"Isl2",0.401258056656438,0.809959290349742,-0.418551283523159,0.999984452942187,-0.00312315194411883,0.999883655288253,0,0,-0.00680545960361323
"Psmd4",0.397497471767683,0.410298852510817,-0.217194100675366,0.999984452942187,-0.200781896881219,0.999883655288253,0,0,-0.00682617526296732
"0610012G03Rik",1.65548202121722,0.254886993580337,-0.882250235867926,0.999984452942187,-0.793812448327069,0.999883655288253,0,0,-0.00686022099259046
"Pacsin1",-0.40995863522733,0.80940508170434,0.388603101211295,0.999984452942187,0.000638848982173146,0.999883655288253,0,0,-0.00690556167795375
"Gm10073",0.203199040632127,0.83259844241413,0.015943646568342,0.999984452942187,-0.240005180214664,0.999883655288253,0,0,-0.00695416433806499
"Rfx2",-0.106077005097794,0.960883809692289,0.915991947576716,0.999984452942187,-0.831002804127693,0.999883655288253,0,0,-0.00702928721625699
"Gm6134",0.161836837289685,0.906507648800214,-0.106157012387038,0.999984452942187,-0.0768655631694775,0.999883655288253,0,0,-0.00706191275561026
"Col18a1",0.871221376391826,0.137857651387461,-0.289048246028147,0.999984452942187,-0.603398047748454,0.999883655288253,0,0,-0.0070749724615918
"Rpl6",0.0347428059837931,0.951181548106493,-0.0329165759797476,0.999984452942187,-0.0233192794021875,0.999883655288253,0,0,-0.00716434979938067
"Rps8",0.0991377582073438,0.880463975340966,-0.0858789187910887,0.999984452942187,-0.0354350583253087,0.999883655288253,0,0,-0.00739207296968451
"Tmem108",1.16099634527323,0.532618011570371,-0.494795174478817,0.999984452942187,-0.688612171928031,0.999883655288253,0,0,-0.00747033371120757
"Akr1b8",-0.569883947978854,0.699495478628209,0.289649724241864,0.999984452942187,0.257657823504223,0.999883655288253,0,0,-0.00752546674425562
"RP24-331B5.1",1.57078349054517,0.24146187823718,-0.967802801400216,0.999984452942187,-0.625901865889193,0.999883655288253,0,0,-0.00764039224807818
"Il17rc",-0.83754171538429,0.513324245381358,0.419098798956245,0.999984452942187,0.395269817284378,0.999883655288253,0,0,-0.00772436638122239
"Cops5",0.532501526538772,0.294207715617129,-0.199860322654754,0.999984452942187,-0.355851895051341,0.999883655288253,0,0,-0.00773689705577437
"Ncaph",-0.215962499558605,0.906289745350293,-0.114080161268204,0.999984452942187,0.305925249317975,0.999883655288253,0,0,-0.00803913716961121
"Pan3",0.430904933997344,0.68143344765298,-0.282075894812923,0.999984452942187,-0.172974437118662,0.999883655288253,0,0,-0.00804846597808032
"Anxa9",-0.731169286019263,0.621339215924363,0.657941584990732,0.999984452942187,0.0487815363922116,0.999883655288253,0,0,-0.00814872154543964
"Gpr137c",0.000368672653284663,1,0.283952106509192,0.999984452942187,-0.310073293288471,0.999883655288253,0,0,-0.00858417137533118
"Rab44",-1.82885483443225,0.27154175927139,1.37483208386267,0.999984452942187,0.428151306785743,0.999883655288253,0,0,-0.00862381459461122
"Kcnb2",0.84441232652472,0.632642131640532,0.526551543320773,0.999984452942187,-1.39755112790777,0.999883655288253,0,0,-0.00886241935409315
"Ankrd46",0.647114415768845,0.658176114319676,-0.208441974677934,0.999984452942187,-0.4658914441924,0.999883655288253,0,0,-0.0090730010338298
"Sytl5",0.61824245464173,0.632642131640532,-0.65578624968905,0.999984452942187,0.0101166407261547,0.999883655288253,0,0,-0.0091423847737215
"Slc22a15",0.582167835984365,0.718882908509059,0.098874518068754,0.999984452942187,-0.70863367465084,0.999883655288253,0,0,-0.00919710686590706
"Masp1",0.449750122613464,0.766039945763939,-0.504026594507817,0.999984452942187,0.0264810379349895,0.999883655288253,0,0,-0.00926514465312119
"Arid2",0.281368670116179,0.880529938709296,-0.00801233697308668,0.999984452942187,-0.301315850905051,0.999883655288253,0,0,-0.00931983925398638
"Lrrfip1",0.70607139330775,0.188239162872043,-0.436911835699565,0.999984452942187,-0.29726481536848,0.999883655288253,0,0,-0.00936841925343194
"Emd",0.140295488209239,0.856695401407873,0.0170968612003071,0.999984452942187,-0.185594734761782,0.999883655288253,0,0,-0.00940079511741191
"Rpp25",0.332967127976215,0.802149603880172,0.586100702930473,0.999984452942187,-0.947997283129465,0.999883655288253,0,0,-0.00964315074092611
"Pdss1",-0.843058851611572,0.502514087672557,0.506582483848237,0.999984452942187,0.307428275101185,0.999883655288253,0,0,-0.00968269755404997
"Ncapg",0.354729306787484,0.821781387348911,-0.652217891737799,0.999984452942187,0.267669193924024,0.999883655288253,0,0,-0.00993979700876343
"Tarbp2",-0.681985240756256,0.639190404493329,0.371014076148183,0.999984452942187,0.280530015526478,0.999883655288253,0,0,-0.0101470496938649
"Gfod2",0.452871570111441,0.810846844919105,-0.328361406249588,0.999984452942187,-0.155168416646573,0.999883655288253,0,0,-0.0102194175949065
"Tmem106c",0.204335961740362,0.905480746836439,-0.417365792349575,0.999984452942187,0.181951042034902,0.999883655288253,0,0,-0.0103595961914366
